Jurisdiction of Occurrence,MMWR Year,MMWR Week,Week Ending Date,All Cause,Natural Cause,Septicemia (A40-A41),Malignant neoplasms (C00-C97),Diabetes mellitus (E10-E14),Alzheimer disease (G30),Influenza and pneumonia (J09-J18),Chronic lower respiratory diseases (J40-J47),"Other diseases of respiratory system (J00-J06,J30-J39,J67,J70-J98)","Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)","Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified (R00-R99)","Diseases of heart (I00-I09,I11,I13,I20-I51)",Cerebrovascular diseases (I60-I69),"COVID-19 (U071, Multiple Cause of Death)","COVID-19 (U071, Underlying Cause of Death)",flag_allcause,flag_natcause,flag_sept,flag_neopl,flag_diab,flag_alz,flag_inflpn,flag_clrd,flag_otherresp,flag_nephr,flag_otherunk,flag_hd,flag_stroke,flag_cov19mcod,flag_cov19ucod
New Hampshire,2019,26,2019-06-29,222,197,0,45,,10,,11,,,,54,,0,0,,,,,Suppressed (counts 1-9),,Suppressed (counts 1-9),,Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),,Suppressed (counts 1-9),,
New Hampshire,2019,27,2019-07-06,206,183,,46,,,,,,,,47,,0,0,,,Suppressed (counts 1-9),,Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),,Suppressed (counts 1-9),,
New Hampshire,2019,28,2019-07-13,219,192,,53,,,,,,,,48,,0,0,,,Suppressed (counts 1-9),,Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),,Suppressed (counts 1-9),,
New Hampshire,2019,29,2019-07-20,225,208,,46,,,,16,,,,44,10,0,0,,,Suppressed (counts 1-9),,Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),,Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),,,,
New Hampshire,2019,30,2019-07-27,227,204,,64,,,,16,,,0,48,16,0,0,,,Suppressed (counts 1-9),,Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),,Suppressed (counts 1-9),Suppressed (counts 1-9),,,,,
New Hampshire,2019,31,2019-08-03,204,177,,46,,,,,,,,45,,0,0,,,Suppressed (counts 1-9),,Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),,Suppressed (counts 1-9),,
New Hampshire,2019,32,2019-08-10,261,232,,54,,,,20,,,,52,,0,0,,,Suppressed (counts 1-9),,Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),,Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),,Suppressed (counts 1-9),,
New Hampshire,2019,33,2019-08-17,219,194,,52,,,,15,,,,40,,0,0,,,Suppressed (counts 1-9),,Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),,Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),,Suppressed (counts 1-9),,
New Hampshire,2019,34,2019-08-24,208,194,,42,,,,12,,,,48,10,0,0,,,Suppressed (counts 1-9),,Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),,Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),,,,
New Hampshire,2019,35,2019-08-31,253,233,0,54,,,,15,,,,59,11,0,0,,,,,Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),,Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),,,,
New Hampshire,2019,36,2019-09-07,219,195,,59,,13,,,,,,49,,0,0,,,Suppressed (counts 1-9),,Suppressed (counts 1-9),,Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),,Suppressed (counts 1-9),,
New Hampshire,2019,37,2019-09-14,244,211,,59,,15,0,13,,,,49,12,0,0,,,Suppressed (counts 1-9),,Suppressed (counts 1-9),,,,Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),,,,
New Hampshire,2019,38,2019-09-21,222,202,,53,,10,,10,,,,51,,0,0,,,Suppressed (counts 1-9),,Suppressed (counts 1-9),,Suppressed (counts 1-9),,Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),,Suppressed (counts 1-9),,
New Hampshire,2019,39,2019-09-28,235,216,,58,,14,,12,,,,44,11,0,0,,,Suppressed (counts 1-9),,Suppressed (counts 1-9),,Suppressed (counts 1-9),,Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),,,,
New Hampshire,2019,40,2019-10-05,235,212,,57,,11,,14,,,,43,15,0,0,,,Suppressed (counts 1-9),,Suppressed (counts 1-9),,Suppressed (counts 1-9),,Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),,,,
New Hampshire,2019,41,2019-10-12,227,202,,56,,,,11,0,,,42,,0,0,,,Suppressed (counts 1-9),,Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),,,Suppressed (counts 1-9),Suppressed (counts 1-9),,Suppressed (counts 1-9),,
New Hampshire,2019,42,2019-10-19,251,219,,51,,,,15,,,,59,,0,0,,,Suppressed (counts 1-9),,Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),,Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),,Suppressed (counts 1-9),,
New Hampshire,2019,43,2019-10-26,224,207,,53,,,,17,,,,51,,0,0,,,Suppressed (counts 1-9),,Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),,Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),,Suppressed (counts 1-9),,
New Hampshire,2019,44,2019-11-02,252,223,,70,,,,19,,,,43,,0,0,,,Suppressed (counts 1-9),,Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),,Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),,Suppressed (counts 1-9),,
New Hampshire,2019,45,2019-11-09,237,210,,46,,,,16,,,,63,10,0,0,,,Suppressed (counts 1-9),,Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),,Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),,,,
New Hampshire,2019,46,2019-11-16,238,221,,61,,,,10,,0,,58,12,0,0,,,Suppressed (counts 1-9),,Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),,Suppressed (counts 1-9),,Suppressed (counts 1-9),,,,
New Hampshire,2019,47,2019-11-23,268,250,,52,,16,,16,,,,58,,0,0,,,Suppressed (counts 1-9),,Suppressed (counts 1-9),,Suppressed (counts 1-9),,Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),,Suppressed (counts 1-9),,
New Hampshire,2019,48,2019-11-30,237,220,,54,13,14,,18,,,0,43,15,0,0,,,Suppressed (counts 1-9),,,,Suppressed (counts 1-9),,Suppressed (counts 1-9),Suppressed (counts 1-9),,,,,
New Hampshire,2019,49,2019-12-07,242,215,,37,,19,,18,,,,55,13,0,0,,,Suppressed (counts 1-9),,Suppressed (counts 1-9),,Suppressed (counts 1-9),,Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),,,,
New Hampshire,2019,50,2019-12-14,259,238,,66,,18,,16,,,,54,,0,0,,,Suppressed (counts 1-9),,Suppressed (counts 1-9),,Suppressed (counts 1-9),,Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),,Suppressed (counts 1-9),,
New Hampshire,2019,51,2019-12-21,281,245,,60,10,17,,11,,,,53,10,0,0,,,Suppressed (counts 1-9),,,,Suppressed (counts 1-9),,Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),,,,
New Hampshire,2019,52,2019-12-28,247,222,,47,13,13,,20,,,,44,12,0,0,,,Suppressed (counts 1-9),,,,Suppressed (counts 1-9),,Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),,,,
New Hampshire,2020,1,2020-01-04,260,239,,51,,12,,16,,,,58,10,0,0,,,Suppressed (counts 1-9),,Suppressed (counts 1-9),,Suppressed (counts 1-9),,Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),,,,
New Hampshire,2020,2,2020-01-11,263,238,,47,,13,,15,,,,71,11,0,0,,,Suppressed (counts 1-9),,Suppressed (counts 1-9),,Suppressed (counts 1-9),,Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),,,,
New Hampshire,2020,3,2020-01-18,245,230,,65,,10,,15,,,,59,12,0,0,,,Suppressed (counts 1-9),,Suppressed (counts 1-9),,Suppressed (counts 1-9),,Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),,,,
New Hampshire,2020,4,2020-01-25,241,229,,54,,14,,16,,,,55,12,0,0,,,Suppressed (counts 1-9),,Suppressed (counts 1-9),,Suppressed (counts 1-9),,Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),,,,
New Hampshire,2020,5,2020-02-01,240,227,,51,,,,15,,,,54,17,0,0,,,Suppressed (counts 1-9),,Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),,Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),,,,
New Hampshire,2020,6,2020-02-08,256,230,,56,10,,,22,,,,53,,0,0,,,Suppressed (counts 1-9),,,Suppressed (counts 1-9),Suppressed (counts 1-9),,Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),,Suppressed (counts 1-9),,
New Hampshire,2020,7,2020-02-15,236,217,,52,,,,20,,,,53,,0,0,,,Suppressed (counts 1-9),,Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),,Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),,Suppressed (counts 1-9),,
New Hampshire,2020,8,2020-02-22,277,256,,50,,,,20,,11,,62,10,0,0,,,Suppressed (counts 1-9),,Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),,Suppressed (counts 1-9),,Suppressed (counts 1-9),,,,
New Hampshire,2020,9,2020-02-29,228,215,,51,,10,,19,,0,,46,,0,0,,,Suppressed (counts 1-9),,Suppressed (counts 1-9),,Suppressed (counts 1-9),,Suppressed (counts 1-9),,Suppressed (counts 1-9),,Suppressed (counts 1-9),,
New Hampshire,2020,10,2020-03-07,266,232,,45,,12,,18,,,,55,,0,0,,,Suppressed (counts 1-9),,Suppressed (counts 1-9),,Suppressed (counts 1-9),,Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),,Suppressed (counts 1-9),,
New Hampshire,2020,11,2020-03-14,240,218,,54,,,11,,,,,57,,0,0,,,Suppressed (counts 1-9),,Suppressed (counts 1-9),Suppressed (counts 1-9),,Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),,Suppressed (counts 1-9),,
New Hampshire,2020,12,2020-03-21,252,232,,47,,,11,16,,,,61,10,0,0,,,Suppressed (counts 1-9),,Suppressed (counts 1-9),Suppressed (counts 1-9),,,Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),,,,
New Hampshire,2020,13,2020-03-28,258,242,,52,,16,,20,,,,48,,,,,,Suppressed (counts 1-9),,Suppressed (counts 1-9),,Suppressed (counts 1-9),,Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),,Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9)
New Hampshire,2020,14,2020-04-04,248,223,,43,,,,12,,,,54,10,12,11,,,Suppressed (counts 1-9),,Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),,Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),,,,
New Hampshire,2020,15,2020-04-11,270,239,,58,11,12,,12,,,,37,,17,16,,,Suppressed (counts 1-9),,,,Suppressed (counts 1-9),,Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),,Suppressed (counts 1-9),,
New Hampshire,2020,16,2020-04-18,242,218,,39,10,17,,,,,,40,12,16,15,,,Suppressed (counts 1-9),,,,Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),,,,
New Hampshire,2020,17,2020-04-25,274,248,,54,,11,,19,,,,42,12,19,15,,,Suppressed (counts 1-9),,Suppressed (counts 1-9),,Suppressed (counts 1-9),,Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),,,,
New Hampshire,2020,18,2020-05-02,266,244,,44,11,11,,11,,,,61,11,38,36,,,Suppressed (counts 1-9),,,,Suppressed (counts 1-9),,Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),,,,
New Hampshire,2020,19,2020-05-09,292,267,,44,,,,19,,,,40,13,43,41,,,Suppressed (counts 1-9),,Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),,Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),,,,
New Hampshire,2020,20,2020-05-16,285,262,,61,,,,12,,,,38,,40,35,,,Suppressed (counts 1-9),,Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),,Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),,Suppressed (counts 1-9),,
New Hampshire,2020,21,2020-05-23,268,246,,53,,12,,12,,,,54,,35,35,,,Suppressed (counts 1-9),,Suppressed (counts 1-9),,Suppressed (counts 1-9),,Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),,Suppressed (counts 1-9),,
New Hampshire,2020,22,2020-05-30,250,230,,35,11,,,11,,,,51,13,39,30,,,Suppressed (counts 1-9),,,Suppressed (counts 1-9),Suppressed (counts 1-9),,Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),,,,
New Hampshire,2020,23,2020-06-06,259,241,,64,14,,,,,,,47,12,33,29,,,Suppressed (counts 1-9),,,Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),,,,
New Hampshire,2020,24,2020-06-13,302,279,,69,,15,,11,,,,61,14,32,28,,,Suppressed (counts 1-9),,Suppressed (counts 1-9),,Suppressed (counts 1-9),,Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),,,,
New Hampshire,2020,25,2020-06-20,238,226,,60,,10,,,,,,49,11,13,12,,,Suppressed (counts 1-9),,Suppressed (counts 1-9),,Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),,,,
New Hampshire,2020,26,2020-06-27,250,230,,53,,,0,,,,,56,15,24,24,,,Suppressed (counts 1-9),,Suppressed (counts 1-9),Suppressed (counts 1-9),,Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),,,,
New Hampshire,2020,27,2020-07-04,247,223,,39,,,0,12,,,,53,11,14,12,,,Suppressed (counts 1-9),,Suppressed (counts 1-9),Suppressed (counts 1-9),,,Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),,,,
New Hampshire,2020,28,2020-07-11,248,219,,51,,,,11,,,,55,13,,,,,Suppressed (counts 1-9),,Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),,Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),,,Suppressed (counts 1-9),Suppressed (counts 1-9)
New Hampshire,2020,29,2020-07-18,231,207,,53,,,,10,,,,55,,,,,,Suppressed (counts 1-9),,Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),,Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),,Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9)
New Hampshire,2020,30,2020-07-25,266,242,,53,,15,,11,,,,61,,,,,,Suppressed (counts 1-9),,Suppressed (counts 1-9),,Suppressed (counts 1-9),,Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),,Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9)
New Hampshire,2020,31,2020-08-01,248,231,,60,,,,11,,,,60,11,,,,,Suppressed (counts 1-9),,Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),,Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),,,Suppressed (counts 1-9),Suppressed (counts 1-9)
New Hampshire,2020,32,2020-08-08,233,205,,43,,10,,18,,,,50,,,,,,Suppressed (counts 1-9),,Suppressed (counts 1-9),,Suppressed (counts 1-9),,Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),,Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9)
New Hampshire,2020,33,2020-08-15,230,205,,47,,,,10,,,,48,11,,,,,Suppressed (counts 1-9),,Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),,Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),,,Suppressed (counts 1-9),Suppressed (counts 1-9)
New Hampshire,2020,34,2020-08-22,249,226,,60,,10,,,,,,55,13,,,,,Suppressed (counts 1-9),,Suppressed (counts 1-9),,Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),,,Suppressed (counts 1-9),Suppressed (counts 1-9)
New Hampshire,2020,35,2020-08-29,231,204,,44,13,,,17,,,,47,11,,0,,,Suppressed (counts 1-9),,,Suppressed (counts 1-9),Suppressed (counts 1-9),,Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),,,Suppressed (counts 1-9),
New Hampshire,2020,36,2020-09-05,233,211,0,43,,,,,,,,61,,,,,,,,Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),,Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9)
New Hampshire,2020,37,2020-09-12,228,200,,47,,13,,,,,,59,,,,,,Suppressed (counts 1-9),,Suppressed (counts 1-9),,Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),,Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9)
New Hampshire,2020,38,2020-09-19,226,201,,44,,12,,,,,,50,,,,,,Suppressed (counts 1-9),,Suppressed (counts 1-9),,Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),,Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9)
New Hampshire,2020,39,2020-09-26,273,249,,50,,12,,15,,,,54,13,,,,,Suppressed (counts 1-9),,Suppressed (counts 1-9),,Suppressed (counts 1-9),,Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),,,Suppressed (counts 1-9),Suppressed (counts 1-9)
New Hampshire,2020,40,2020-10-03,222,205,,49,,,,,,,,46,11,,,,,Suppressed (counts 1-9),,Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),,,Suppressed (counts 1-9),Suppressed (counts 1-9)
New Hampshire,2020,41,2020-10-10,254,232,,53,,,,,,,,58,10,16,11,,,Suppressed (counts 1-9),,Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),,,,
New Hampshire,2020,42,2020-10-17,253,239,,63,10,,,11,,,,60,,,,,,Suppressed (counts 1-9),,,Suppressed (counts 1-9),Suppressed (counts 1-9),,Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),,Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9)
New Hampshire,2020,43,2020-10-24,232,219,,55,,10,,12,,,,40,13,11,,,,Suppressed (counts 1-9),,Suppressed (counts 1-9),,Suppressed (counts 1-9),,Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),,,,Suppressed (counts 1-9)
New Hampshire,2020,44,2020-10-31,255,244,,55,,13,0,12,,0,,60,11,,,,,Suppressed (counts 1-9),,Suppressed (counts 1-9),,,,Suppressed (counts 1-9),,Suppressed (counts 1-9),,,Suppressed (counts 1-9),Suppressed (counts 1-9)
New Hampshire,2020,45,2020-11-07,262,243,,59,,10,,,,,,50,13,,,,,Suppressed (counts 1-9),,Suppressed (counts 1-9),,Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),,,Suppressed (counts 1-9),Suppressed (counts 1-9)
New Hampshire,2020,46,2020-11-14,286,272,,65,,,,15,,,15,56,18,10,,,,Suppressed (counts 1-9),,Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),,Suppressed (counts 1-9),Suppressed (counts 1-9),,,,,Suppressed (counts 1-9)
New Hampshire,2020,47,2020-11-21,259,248,,58,,,,10,,,19,55,,12,10,,,Suppressed (counts 1-9),,Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),,Suppressed (counts 1-9),Suppressed (counts 1-9),,,Suppressed (counts 1-9),,
New Hampshire,2020,48,2020-11-28,282,270,,56,,,,,,,,66,,27,26,,,Suppressed (counts 1-9),,Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),,Suppressed (counts 1-9),,
New Hampshire,2020,49,2020-12-05,310,298,,62,,,,16,,,18,52,16,46,41,,,Suppressed (counts 1-9),,Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),,Suppressed (counts 1-9),Suppressed (counts 1-9),,,,,
New Hampshire,2020,50,2020-12-12,308,292,,38,,,,14,,,22,66,16,50,46,,,Suppressed (counts 1-9),,Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),,Suppressed (counts 1-9),Suppressed (counts 1-9),,,,,
New Hampshire,2020,51,2020-12-19,272,259,,54,,13,,,,,,54,11,50,43,,,Suppressed (counts 1-9),,Suppressed (counts 1-9),,Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),,,,
New Hampshire,2020,52,2020-12-26,259,251,,54,,,0,14,,,,54,,35,34,,,Suppressed (counts 1-9),,Suppressed (counts 1-9),Suppressed (counts 1-9),,,Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),,Suppressed (counts 1-9),,
New Hampshire,2020,53,2021-01-02,200,195,,31,,,0,10,,,,47,,33,32,,,Suppressed (counts 1-9),,Suppressed (counts 1-9),Suppressed (counts 1-9),,,Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),,Suppressed (counts 1-9),,
New Jersey,2019,1,2019-01-05,"1,527","1,426",38,323,33,53,34,93,29,35,23,378,59,0,0,,,,,,,,,,,,,,,
New Jersey,2019,2,2019-01-12,"1,491","1,383",44,294,31,60,31,75,45,32,21,372,75,0,0,,,,,,,,,,,,,,,
New Jersey,2019,3,2019-01-19,"1,509","1,424",43,322,30,47,36,74,33,31,23,389,86,0,0,,,,,,,,,,,,,,,
New Jersey,2019,4,2019-01-26,"1,545","1,447",43,312,56,48,31,72,27,35,23,407,71,0,0,,,,,,,,,,,,,,,
New Jersey,2019,5,2019-02-02,"1,573","1,467",32,321,48,65,39,70,38,38,28,391,67,0,0,,,,,,,,,,,,,,,
New Jersey,2019,6,2019-02-09,"1,635","1,512",50,312,51,64,34,71,48,35,18,445,71,0,0,,,,,,,,,,,,,,,
New Jersey,2019,7,2019-02-16,"1,552","1,436",41,317,39,62,36,68,42,35,28,382,73,0,0,,,,,,,,,,,,,,,
New Jersey,2019,8,2019-02-23,"1,508","1,392",48,305,30,64,25,79,38,35,17,369,77,0,0,,,,,,,,,,,,,,,
New Jersey,2019,9,2019-03-02,"1,567","1,445",37,313,37,51,31,54,44,35,33,411,75,0,0,,,,,,,,,,,,,,,
New Jersey,2019,10,2019-03-09,"1,527","1,421",45,326,49,49,39,65,39,38,23,375,80,0,0,,,,,,,,,,,,,,,
New Jersey,2019,11,2019-03-16,"1,457","1,367",44,292,38,58,26,55,45,36,19,354,81,0,0,,,,,,,,,,,,,,,
New Jersey,2019,12,2019-03-23,"1,512","1,428",41,305,43,54,29,62,41,29,27,379,78,0,0,,,,,,,,,,,,,,,
New Jersey,2019,13,2019-03-30,"1,443","1,359",41,292,32,67,28,66,32,34,28,375,54,0,0,,,,,,,,,,,,,,,
New Jersey,2019,14,2019-04-06,"1,422","1,324",40,296,47,61,28,70,38,28,17,353,71,0,0,,,,,,,,,,,,,,,
New Jersey,2019,15,2019-04-13,"1,403","1,310",47,291,35,52,21,62,37,36,27,349,59,0,0,,,,,,,,,,,,,,,
New Jersey,2019,16,2019-04-20,"1,392","1,309",38,289,31,44,22,64,31,24,29,364,56,0,0,,,,,,,,,,,,,,,
New Jersey,2019,17,2019-04-27,"1,313","1,209",35,268,46,47,24,58,43,34,17,340,68,0,0,,,,,,,,,,,,,,,
New Jersey,2019,18,2019-05-04,"1,383","1,298",40,299,45,40,27,60,29,19,25,339,67,0,0,,,,,,,,,,,,,,,
New Jersey,2019,19,2019-05-11,"1,343","1,240",35,292,31,40,22,54,30,36,30,336,58,0,0,,,,,,,,,,,,,,,
New Jersey,2019,20,2019-05-18,"1,358","1,248",35,292,29,41,23,58,43,28,28,322,62,0,0,,,,,,,,,,,,,,,
New Jersey,2019,21,2019-05-25,"1,387","1,266",31,280,37,43,29,50,40,21,20,342,68,0,0,,,,,,,,,,,,,,,
New Jersey,2019,22,2019-06-01,"1,411","1,291",36,296,38,39,21,53,32,28,16,371,58,0,0,,,,,,,,,,,,,,,
New Jersey,2019,23,2019-06-08,"1,408","1,304",40,303,37,61,24,58,29,22,26,356,78,0,0,,,,,,,,,,,,,,,
New Jersey,2019,24,2019-06-15,"1,338","1,235",30,288,29,40,18,59,27,33,24,334,69,0,0,,,,,,,,,,,,,,,
New Jersey,2019,25,2019-06-22,"1,294","1,179",35,283,37,44,18,49,26,22,17,327,53,0,0,,,,,,,,,,,,,,,
New Jersey,2019,26,2019-06-29,"1,350","1,248",44,280,37,29,15,55,28,41,21,367,60,0,0,,,,,,,,,,,,,,,
New Jersey,2019,27,2019-07-06,"1,394","1,262",47,278,45,51,19,62,30,28,27,342,56,0,0,,,,,,,,,,,,,,,
New Jersey,2019,28,2019-07-13,"1,395","1,278",49,308,35,51,21,56,28,30,19,359,72,0,0,,,,,,,,,,,,,,,
New Jersey,2019,29,2019-07-20,"1,338","1,220",29,298,32,34,20,57,29,35,29,321,67,0,0,,,,,,,,,,,,,,,
New Jersey,2019,30,2019-07-27,"1,358","1,239",27,321,36,48,20,51,34,27,16,343,64,0,0,,,,,,,,,,,,,,,
